	151
	0
	0	0.399997594091718	0.3401215525534719	-0.009845864781548405	0.09910759973017644	0.05
	1	0.04808884809719438	0.11884141802390413	0.08308302664847064	-0.05302849179953842	0.005
	2	0.14529246933865253	0.22973716795856175	-0.05645562229085577	0.02006278049937149	0.005
	3	0.44653637595962054	0.05675122117127501	-0.010082796366374658	0.09503128828906768	0.005
	4	0.37425100362689345	0.053666921459792905	0.017068421134073947	-0.035029865220013084	0.005
	5	0.19718218727024361	0.31522036966381634	-0.08649978644865573	0.02213191673025043	0.005
	6	0.22510290082829365	0.07010328884676609	0.0731581024538333	0.07102219014209984	0.005
	7	0.1279446433031688	0.4739413150135634	-0.009850781798043357	0.057378032459733136	0.005
	8	0.29924965500490736	0.30318627718269453	0.08551366293799215	0.05134414139752794	0.005
	9	0.11064910331454408	0.23335206297615296	0.044095845435227765	0.047104209033463046	0.005
	10	0.29957014276452526	0.17194599081363682	0.056932080499840026	-0.036700192533446585	0.005
	11	0.10395646887182047	0.38256134190208924	0.041328478645098754	-0.011860547545576944	0.005
	12	0.23452763966905438	0.32230165099541325	0.0846670209514013	0.07213374830651911	0.005
	13	0.05096931455694681	0.4943956797809067	0.007769292682132972	0.041775200139831575	0.005
	14	0.46017430591571273	0.2340813266639878	0.07972391809003698	0.023545202411967156	0.005
	15	0.27839428614053713	0.313601991083673	0.08946339318830171	-0.09849531208570719	0.005
	16	0.268514542863054	0.1538924692124503	0.0758838814216363	-0.07034063294977487	0.005
	17	0.35958600985055844	0.47118316013225614	-0.05458267649828233	-8.33003601935528E-4	0.005
	18	0.259176216293257	0.286046780279486	0.05330156680167583	-0.039270182769012486	0.005
	19	0.2366305752403573	0.40855019189430997	-0.08699226782266711	0.08601609664325005	0.005
	20	0.1878550897756346	0.17772511521131557	0.009416850273844785	0.020900088181324716	0.005
	21	0.44037571719084434	0.038746672092472956	0.008720628189090501	0.008505062930084864	0.005
	22	0.12119969763013388	0.48701008374973315	0.08165401503682881	-0.058520686925309186	0.005
	23	0.28939824689413074	0.49472121921194456	-0.013449978516705666	-0.05936965890031387	0.005
	24	0.43034966812825154	0.26266778534333124	-0.005159861109711408	0.05098789946423879	0.005
	25	0.3192266547870844	0.007513251050652869	0.08400639132201637	0.09656161328559237	0.005
	26	0.42905997839305815	0.10376115144627462	-0.07249122063418217	-0.002227947645109446	0.005
	27	0.04754076349326963	0.17022148323465158	-0.03779603078186333	0.05525776517913886	0.005
	28	0.47591984966922185	0.06229399862320767	0.0509943942327476	-0.018584031582741106	0.005
	29	0.18331282717101	0.19800190500298614	-0.04454480307872466	-0.06989259400271933	0.005
	30	0.2592375298720192	0.2558362439413031	-0.03063108406375817	-0.08216230472654898	0.005
	31	0.44940803526599166	0.06736776902487329	0.08831040861114306	-0.08389283334731262	0.005
	32	0.28774792890870615	0.006317848605009613	-0.07715779328230742	0.09282200105327909	0.005
